"1","1","LANGUIÑEO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"190","11","PARANA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"191","11","ISLAS DEL IBICUY","2015-03-14 00:00:00","2015-03-14 00:00:00"
"192","11","GUALEGUAYCHU","2015-03-14 00:00:00","2015-03-14 00:00:00"
"193","11","COLON","2015-03-14 00:00:00","2015-03-14 00:00:00"
"194","11","SAN SALVADOR","2015-03-14 00:00:00","2015-03-14 00:00:00"
"195","11","DIAMANTE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"196","11","URUGUAY","2015-03-14 00:00:00","2015-03-14 00:00:00"
"197","11","LA PAZ","2015-03-14 00:00:00","2015-03-14 00:00:00"
"198","11","FEDERAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"199","11","NOGOYA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"200","11","FEDERACION","2015-03-14 00:00:00","2015-03-14 00:00:00"
"201","12","9 DE JULIO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"202","12","GENERAL LOPEZ","2015-03-14 00:00:00","2015-03-14 00:00:00"
"203","12","CASEROS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"204","12","CONSTITUCION","2015-03-14 00:00:00","2015-03-14 00:00:00"
"205","12","ROSARIO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"206","12","SAN MARTIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"207","12","BELGRANO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"208","12","LA CAPITAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"209","12","SAN LORENZO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"210","12","VERA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"211","12","SAN JERONIMO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"212","12","SAN JAVIER","2015-03-14 00:00:00","2015-03-14 00:00:00"
"213","12","GARAY","2015-03-14 00:00:00","2015-03-14 00:00:00"
"214","12","SAN JUSTO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"215","12","CASTELLANOS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"216","12","IRIONDO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"217","12","SAN CRISTOBAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"218","12","LAS COLONIAS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"219","12","GENERAL OBLIGADO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"220","13","SAN ROQUE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"221","13","EMPEDRADO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"222","13","SANTO TOME","2015-03-14 00:00:00","2015-03-14 00:00:00"
"223","13","ESQUINA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"224","13","SAN MARTIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"225","13","CAPITAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"226","13","GOYA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"227","13","CURUZU CUATIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"228","13","MERCEDES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"229","13","MONTE CASEROS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"230","13","SAN COSME","2015-03-14 00:00:00","2015-03-14 00:00:00"
"231","13","ITATI","2015-03-14 00:00:00","2015-03-14 00:00:00"
"232","13","GENERAL ALVEAR","2015-03-14 00:00:00","2015-03-14 00:00:00"
"233","13","ITUZAINGO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"234","13","BERON DE ASTRADA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"235","13","LAVALLE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"236","13","PASO DE LOS LIBRES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"237","13","CONCEPCION","2015-03-14 00:00:00","2015-03-14 00:00:00"
"238","13","SAN LUIS DEL PALMAR","2015-03-14 00:00:00","2015-03-14 00:00:00"
"239","13","BELLA VISTA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"240","13","GENERAL PAZ","2015-03-14 00:00:00","2015-03-14 00:00:00"
"241","13","SAUCE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"242","13","SAN MIGUEL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"243","13","SALADAS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"244","13","MBURUCUYA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"245","14","SAN ALBERTO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"246","14","JUAREZ CELMAN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"247","14","SANTA MARIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"248","14","ISCHILIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"249","14","RIO SECO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"250","14","POCHO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"251","14","COLON","2015-03-14 00:00:00","2015-03-14 00:00:00"
"252","14","CAPITAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"253","14","RIO PRIMERO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"254","14","RIO SEGUNDO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"255","14","GENERAL SAN MARTIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"256","14","UNION","2015-03-14 00:00:00","2015-03-14 00:00:00"
"257","14","SOBREMONTE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"258","14","GENERAL ROCA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"259","14","SAN JAVIER","2015-03-14 00:00:00","2015-03-14 00:00:00"
"260","14","TOTORAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"261","14","PRESIDENTE ROQUE SAENZ PEÑA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"262","14","RIO CUARTO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"263","14","CRUZ DEL EJE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"264","14","MARCOS JUAREZ","2015-03-14 00:00:00","2015-03-14 00:00:00"
"265","14","TULUMBA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"266","14","CALAMUCHITA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"267","14","TERCERO ARRIBA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"268","14","PUNILLA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"269","14","SAN JUSTO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"270","14","MINAS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"271","17","SARMIENTO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"272","17","JACHAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"273","17","ANGACO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"274","17","9 DE JULIO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"275","17","ULLUM","2015-03-14 00:00:00","2015-03-14 00:00:00"
"276","17","RAWSON","2015-03-14 00:00:00","2015-03-14 00:00:00"
"277","17","25 DE MAYO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"278","17","POCITO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"279","17","CAUCETE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"280","17","CALINGASTA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"281","17","CHIMBAS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"282","17","ALBARDON","2015-03-14 00:00:00","2015-03-14 00:00:00"
"283","17","IGLESIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"284","17","ZONDA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"285","17","SAN MARTIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"286","17","CAPITAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"287","17","VALLE FERTIL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"288","17","SANTA LUCIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"289","17","RIVADAVIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"290","18","LAVALLE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"291","18","GUAYMALLEN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"292","18","SANTA ROSA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"293","18","LAS HERAS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"294","18","SAN MARTIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"295","18","LUJAN DE CUYO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"296","18","TUNUYAN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"297","18","SAN CARLOS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"298","18","GENERAL ALVEAR","2015-03-14 00:00:00","2015-03-14 00:00:00"
"299","18","CAPITAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"300","18","MALARGUE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"301","18","LA PAZ","2015-03-14 00:00:00","2015-03-14 00:00:00"
"302","18","TUPUNGATO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"303","18","JUNIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"304","18","GODOY CRUZ","2015-03-14 00:00:00","2015-03-14 00:00:00"
"305","18","SAN RAFAEL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"306","18","RIVADAVIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"307","18","MAIPU","2015-03-14 00:00:00","2015-03-14 00:00:00"
"308","19","GOBERNADOR DUPUY","2015-03-14 00:00:00","2015-03-14 00:00:00"
"309","19","CORONEL PRINGLES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"310","19","LA CAPITAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"311","19","CHACABUCO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"312","19","BELGRANO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"313","19","AYACUCHO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"314","19","GENERAL PEDERNERA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"315","19","JUNIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"316","19","LIBERTADOR GRL SAN MARTIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"317","20","REALICO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"318","20","QUEMU QUEMU","2015-03-14 00:00:00","2015-03-14 00:00:00"
"319","20","LOVENTUE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"320","20","CHAPALEUFU","2015-03-14 00:00:00","2015-03-14 00:00:00"
"321","20","CHALILEO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"322","20","CURACO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"323","20","CHICAL CO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"324","20","CATRILO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"325","20","RANCUL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"326","20","MARACO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"327","20","HUCAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"328","20","UTRACAN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"329","20","GUATRACHE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"330","20","LIMAY MAHUIDA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"331","20","ATREUCO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"332","20","CALEU CALEU","2015-03-14 00:00:00","2015-03-14 00:00:00"
"333","20","PUELEN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"334","20","TOAY","2015-03-14 00:00:00","2015-03-14 00:00:00"
"335","20","TRENEL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"336","20","LIHUEL CALEL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"337","20","CONHELO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"338","20","CAPITAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"339","21","CONESA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"340","21","PILCANIYEU","2015-03-14 00:00:00","2015-03-14 00:00:00"
"341","21","SAN ANTONIO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"342","21","VALCHETA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"343","21","PICHI MAHUIDA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"344","21","ÑORQUINCO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"345","21","9 DE JULIO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"346","21","AVELLANEDA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"347","21","GENERAL ROCA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"348","21","EL CUY","2015-03-14 00:00:00","2015-03-14 00:00:00"
"349","21","25 DE MAYO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"350","21","BARILOCHE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"351","21","ADOLFO ALSINA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"352","22","HUILICHES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"353","22","CONFLUENCIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"354","22","ZAPALA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"355","22","LONCOPUE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"356","22","CHOS MALAL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"357","22","AÑELO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"358","22","LACAR","2015-03-14 00:00:00","2015-03-14 00:00:00"
"359","22","CATAN LIL","2015-03-14 00:00:00","2015-03-14 00:00:00"
"360","22","PEHUENCHES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"361","22","LOS LAGOS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"362","22","COLLON CURA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"363","22","ÑORQUIN","2015-03-14 00:00:00","2015-03-14 00:00:00"
"364","22","PICUN LEUFU","2015-03-14 00:00:00","2015-03-14 00:00:00"
"365","22","PICUNCHES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"366","22","ALUMINE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"367","22","MINAS","2015-03-14 00:00:00","2015-03-14 00:00:00"
"368","23","DESEADO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"369","23","GUER AIKE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"370","23","MAGALLANES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"371","23","CORPEN AIKE","2015-03-14 00:00:00","2015-03-14 00:00:00"
"372","23","LAGO ARGENTINO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"373","23","LAGO BUENOS AIRES","2015-03-14 00:00:00","2015-03-14 00:00:00"
"374","23","RIO CHICO","2015-03-14 00:00:00","2015-03-14 00:00:00"
"375","24","USHUAIA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"376","24","ISLAS DEL ATLANTICO SUR","2015-03-14 00:00:00","2015-03-14 00:00:00"
"377","24","ANTARTIDA ARGENTINA","2015-03-14 00:00:00","2015-03-14 00:00:00"
"378","24","RIO GRANDE","2015-03-14 00:00:00","2015-03-14 00:00:00"
